operadora,id_validador,latitude,longitude,data,estado_equipamento,primeiro_datetime_gps,ultimo_datetime_gps,qtde_min_entre_a_prim_e_ultima_transmissao,qtde_min_distintos_houve_transmissao,qtde_registros_gps,qtde_registros_gps_georreferenciados,percentual_registros_gps_georreferenciados,percentual_transmissao_a_cada_min
RODOVIARIA A. MATIAS LTDA.,B35T020D00209326,-22.90225394,-43.29950134,2026-04-26,FECHADO,2026-04-26 00:00:12.143697,2026-04-26 00:04:11.71961,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00208405,-22.90266495,-43.29916977,2026-04-26,FECHADO,2026-04-26 00:00:23.819887,2026-04-26 00:04:23.766163,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00208284,-22.90245232,-43.29764428,2026-04-26,FECHADO,2026-04-26 00:00:24.726251,2026-04-26 00:04:24.26418,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00204591,-22.90215221,-43.29884829,2026-04-26,FECHADO,2026-04-26 00:00:55.928571,2026-04-26 00:04:56.009572,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00202963,-22.90133398,-43.29796699,2026-04-26,FECHADO,2026-04-26 00:00:28.657421,2026-04-26 00:04:28.330315,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00208703,-22.90236826,-43.29893348,2026-04-26,FECHADO,2026-04-26 00:00:20.786423,2026-04-26 00:04:20.78565,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00207030,-22.90201179,-43.298276,2026-04-26,FECHADO,2026-04-26 00:00:25.702323,2026-04-26 00:04:25.700332,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00201373,-22.90218156,-43.29957321,2026-04-26,FECHADO,2026-04-26 00:00:54.938855,2026-04-26 00:04:55.293718,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00203238,-22.90248059,-43.29910271,2026-04-26,FECHADO,2026-04-26 00:00:27.983942,2026-04-26 00:04:27.538762,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00209585,-22.90237344,-43.29889642,2026-04-26,FECHADO,2026-04-26 00:00:02.31305,2026-04-26 00:04:02.059685,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00206989,-22.9018329,-43.29852957,2026-04-26,FECHADO,2026-04-26 00:00:47.948838,2026-04-26 00:04:48.070023,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00202428,-22.90202061,-43.29857983,2026-04-26,FECHADO,2026-04-26 00:00:33.217733,2026-04-26 00:04:33.177714,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00200739,-22.90227026,-43.29959586,2026-04-26,FECHADO,2026-04-26 00:00:30.438509,2026-04-26 00:04:30.066202,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00207120,-22.90225519,-43.29956477,2026-04-26,FECHADO,2026-04-26 00:00:10.532642,2026-04-26 00:04:10.347808,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00205583,-22.90181592,-43.29842628,2026-04-26,FECHADO,2026-04-26 00:00:52.040898,2026-04-26 00:04:52.282293,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00202058,-22.90245005,-43.29777003,2026-04-26,FECHADO,2026-04-26 00:00:13.857867,2026-04-26 00:04:13.846878,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00201616,-22.90182068,-43.29856179,2026-04-26,FECHADO,2026-04-26 00:00:39.534079,2026-04-26 00:04:39.142506,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00206537,-22.90268794,-43.29811432,2026-04-26,FECHADO,2026-04-26 00:00:09.560591,2026-04-26 00:04:09.390659,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00201063,-22.90275284,-43.29810807,2026-04-26,FECHADO,2026-04-26 00:00:13.824155,2026-04-26 00:04:13.463088,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00203900,-22.90265126,-43.29798226,2026-04-26,FECHADO,2026-04-26 00:00:25.994228,2026-04-26 00:04:26.067741,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00203565,-22.90280296,-43.29785101,2026-04-26,FECHADO,2026-04-26 00:00:52.805369,2026-04-26 00:04:52.927073,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00207830,-22.90272934,-43.29773996,2026-04-26,FECHADO,2026-04-26 00:00:06.151449,2026-04-26 00:04:05.716233,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00201066,-22.90185648,-43.29833455,2026-04-26,FECHADO,2026-04-26 00:00:15.443883,2026-04-26 00:04:15.155086,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00206744,-22.90187584,-43.29818399,2026-04-26,FECHADO,2026-04-26 00:00:07.64483,2026-04-26 00:04:07.364523,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00208189,-22.90234714,-43.29960614,2026-04-26,FECHADO,2026-04-26 00:00:06.398966,2026-04-26 00:04:06.233927,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00203202,-22.90268993,-43.29777053,2026-04-26,FECHADO,2026-04-26 00:00:44.45334,2026-04-26 00:04:44.444837,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00204374,-22.90237977,-43.2991202,2026-04-26,FECHADO,2026-04-26 00:00:27.229704,2026-04-26 00:04:27.400796,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00208701,-22.90241259,-43.29905532,2026-04-26,FECHADO,2026-04-26 00:00:45.955102,2026-04-26 00:04:46.288201,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00202245,-22.90278255,-43.29807903,2026-04-26,FECHADO,2026-04-26 00:00:36.696262,2026-04-26 00:04:36.669126,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00203299,-22.90202079,-43.29839046,2026-04-26,FECHADO,2026-04-26 00:00:32.170349,2026-04-26 00:04:31.824842,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00204850,-22.90197261,-43.29855571,2026-04-26,FECHADO,2026-04-26 00:00:16.094347,2026-04-26 00:04:15.975242,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00207124,-22.90272076,-43.29796015,2026-04-26,FECHADO,2026-04-26 00:00:12.511007,2026-04-26 00:04:12.227265,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00208646,-22.90232842,-43.29851446,2026-04-26,FECHADO,2026-04-26 00:00:05.405137,2026-04-26 00:04:05.072205,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00209070,-22.90195549,-43.29881789,2026-04-26,FECHADO,2026-04-26 00:00:57.038252,2026-04-26 00:04:57.197012,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00204137,-22.90278911,-43.29791252,2026-04-26,FECHADO,2026-04-26 00:00:31.385171,2026-04-26 00:04:31.130184,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00210665,-22.90206163,-43.29849936,2026-04-26,FECHADO,2026-04-26 00:00:14.617375,2026-04-26 00:04:14.470059,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00201725,-22.90197199,-43.29835093,2026-04-26,FECHADO,2026-04-26 00:00:30.063556,2026-04-26 00:04:29.729215,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00208530,-22.90188062,-43.29843125,2026-04-26,FECHADO,2026-04-26 00:00:25.498528,2026-04-26 00:04:24.993187,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00201064,-22.90264999,-43.29769931,2026-04-26,FECHADO,2026-04-26 00:00:24.817806,2026-04-26 00:04:24.73816,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00202961,-22.9027829,-43.29770589,2026-04-26,FECHADO,2026-04-26 00:00:38.078919,2026-04-26 00:04:37.835322,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00204410,-22.90200062,-43.29826833,2026-04-26,FECHADO,2026-04-26 00:00:55.856904,2026-04-26 00:04:55.993367,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00207820,-22.90241114,-43.29882463,2026-04-26,FECHADO,2026-04-26 00:00:14.921357,2026-04-26 00:04:14.55034,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00204136,-22.90230903,-43.29956633,2026-04-26,FECHADO,2026-04-26 00:00:25.97595,2026-04-26 00:04:25.612661,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00209427,-22.90193566,-43.29857504,2026-04-26,FECHADO,2026-04-26 00:00:03.291007,2026-04-26 00:04:03.130662,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00204372,-22.902104,-43.2985037,2026-04-26,FECHADO,2026-04-26 00:00:47.887475,2026-04-26 00:04:47.844539,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00209250,-22.90189719,-43.29846587,2026-04-26,FECHADO,2026-04-26 00:00:53.496342,2026-04-26 00:04:53.43903,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00201075,-22.90269501,-43.29793688,2026-04-26,FECHADO,2026-04-26 00:00:46.550794,2026-04-26 00:04:46.677095,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00208152,-22.90285169,-43.29783964,2026-04-26,FECHADO,2026-04-26 00:00:51.519641,2026-04-26 00:04:51.843088,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00205188,-22.90264625,-43.29788731,2026-04-26,FECHADO,2026-04-26 00:00:41.044175,2026-04-26 00:04:41.02778,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00205656,-22.90193548,-43.29846213,2026-04-26,FECHADO,2026-04-26 00:00:38.543619,2026-04-26 00:04:38.032433,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00202402,-22.90214046,-43.29837764,2026-04-26,FECHADO,2026-04-26 00:00:49.364125,2026-04-26 00:04:52.02586,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00205641,-22.9023173,-43.29843728,2026-04-26,FECHADO,2026-04-26 00:00:07.973474,2026-04-26 00:04:07.87744,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00202430,-22.90232791,-43.29953284,2026-04-26,FECHADO,2026-04-26 00:00:19.715982,2026-04-26 00:04:19.475806,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00206563,-22.90244523,-43.29792854,2026-04-26,FECHADO,2026-04-26 00:00:23.53987,2026-04-26 00:04:23.150954,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00209615,-22.90275482,-43.29787419,2026-04-26,FECHADO,2026-04-26 00:00:26.093126,2026-04-26 00:04:25.961796,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00206695,-22.90196034,-43.29853227,2026-04-26,FECHADO,2026-04-26 00:00:41.579778,2026-04-26 00:04:41.284779,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00201989,-22.90246371,-43.29769024,2026-04-26,FECHADO,2026-04-26 00:00:24.076393,2026-04-26 00:04:23.77169,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00206987,-22.90233491,-43.29957484,2026-04-26,FECHADO,2026-04-26 00:00:26.600926,2026-04-26 00:04:26.21213,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00210168,-22.90252903,-43.29777612,2026-04-26,FECHADO,2026-04-26 00:00:31.49444,2026-04-26 00:04:31.428822,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00206656,-22.90266408,-43.29763809,2026-04-26,FECHADO,2026-04-26 00:00:05.608174,2026-04-26 00:04:05.863628,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00201114,-22.90289108,-43.29781174,2026-04-26,FECHADO,2026-04-26 00:00:01.275646,2026-04-26 00:04:01.13732,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00206524,-22.90216568,-43.29953413,2026-04-26,FECHADO,2026-04-26 00:00:18.625792,2026-04-26 00:04:18.558822,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00200754,-22.90212825,-43.29957974,2026-04-26,FECHADO,2026-04-26 00:00:30.383179,2026-04-26 00:04:29.950953,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00205386,-22.90203761,-43.29878576,2026-04-26,FECHADO,2026-04-26 00:00:12.785958,2026-04-26 00:04:12.47625,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00209232,-22.90250056,-43.29848435,2026-04-26,FECHADO,2026-04-26 00:00:48.497312,2026-04-26 00:04:48.242214,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00207287,-22.90278742,-43.29774171,2026-04-26,FECHADO,2026-04-26 00:00:33.89881,2026-04-26 00:04:33.538961,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00206721,-22.90259575,-43.29773871,2026-04-26,FECHADO,2026-04-26 00:00:57.051737,2026-04-26 00:04:57.364197,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00207083,-22.90180754,-43.2983242,2026-04-26,FECHADO,2026-04-26 00:00:27.786898,2026-04-26 00:04:27.335647,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00202358,-22.9018698,-43.29849746,2026-04-26,FECHADO,2026-04-26 00:00:16.661039,2026-04-26 00:04:16.283833,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00207880,-22.90183126,-43.29849814,2026-04-26,FECHADO,2026-04-26 00:00:56.275656,2026-04-26 00:04:56.607843,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00206773,-22.90209199,-43.29958663,2026-04-26,FECHADO,2026-04-26 00:00:27.343747,2026-04-26 00:04:26.915073,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00202246,-22.90207869,-43.29880717,2026-04-26,FECHADO,2026-04-26 00:00:39.902895,2026-04-26 00:04:40.027261,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00205590,-22.9026514,-43.29795882,2026-04-26,FECHADO,2026-04-26 00:00:35.25766,2026-04-26 00:04:35.043402,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00210464,-22.90233636,-43.29850573,2026-04-26,FECHADO,2026-04-26 00:00:40.955282,2026-04-26 00:04:40.546623,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00207020,-22.9020257,-43.29948379,2026-04-26,FECHADO,2026-04-26 00:00:15.105331,2026-04-26 00:04:14.957987,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00210420,-22.90201319,-43.29828965,2026-04-26,FECHADO,2026-04-26 00:00:39.413068,2026-04-26 00:04:39.078049,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00200993,-22.90252003,-43.29768782,2026-04-26,FECHADO,2026-04-26 00:00:30.269717,2026-04-26 00:04:29.893808,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00207069,-22.90198846,-43.29844495,2026-04-26,FECHADO,2026-04-26 00:00:40.727832,2026-04-26 00:04:40.526585,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00206697,-22.90241593,-43.297828,2026-04-26,FECHADO,2026-04-26 00:00:08.930505,2026-04-26 00:04:08.969809,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00201058,-22.90234279,-43.2990325,2026-04-26,FECHADO,2026-04-26 00:00:25.219623,2026-04-26 00:04:25.221685,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00207078,-22.90250958,-43.29778834,2026-04-26,FECHADO,2026-04-26 00:00:44.670097,2026-04-26 00:04:44.227369,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00203165,-22.9020079,-43.29848846,2026-04-26,FECHADO,2026-04-26 00:00:24.009735,2026-04-26 00:04:23.57397,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00203237,-22.90205836,-43.29877838,2026-04-26,FECHADO,2026-04-26 00:00:10.631557,2026-04-26 00:04:10.580441,5,5,5,5,1.0,1.0
RODOVIARIA A. MATIAS LTDA.,B35T020D00204370,-22.90209011,-43.29852404,2026-04-26,FECHADO,2026-04-26 00:00:00.220007,2026-04-26 00:04:00.001415,5,4,5,5,1.0,0.8
RODOVIARIA A. MATIAS LTDA.,B35T020D00201089,-22.90211549,-43.2984545,2026-04-26,FECHADO,2026-04-26 00:00:06.93519,2026-04-26 00:04:06.777797,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00209964,-22.86244027,-43.53529691,2026-04-26,FECHADO,2026-04-26 00:00:53.919802,2026-04-26 00:04:54.119076,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00209114,-22.87668971,-43.41991736,2026-04-26,FECHADO,2026-04-26 00:00:11.747859,2026-04-26 00:04:11.388271,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00210568,-22.87640665,-43.41946334,2026-04-26,FECHADO,2026-04-26 00:00:59.233051,2026-04-26 00:04:59.366696,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00202970,-22.86238233,-43.5349304,2026-04-26,FECHADO,2026-04-26 00:00:03.226898,2026-04-26 00:04:02.771782,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00207274,-22.8759556,-43.41882885,2026-04-26,FECHADO,2026-04-26 00:00:17.909111,2026-04-26 00:04:17.877942,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00203842,-22.87633304,-43.42001008,2026-04-26,FECHADO,2026-04-26 00:00:36.428554,2026-04-26 00:04:36.669279,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00208409,-22.8767073,-43.41960094,2026-04-26,FECHADO,2026-04-26 00:00:55.445027,2026-04-26 00:04:55.78113,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00203482,-22.87593424,-43.42014163,2026-04-26,FECHADO,2026-04-26 00:00:20.748284,2026-04-26 00:04:20.523043,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00209396,-22.86234129,-43.53465516,2026-04-26,FECHADO,2026-04-26 00:00:31.641373,2026-04-26 00:04:31.115989,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00203142,-22.86236936,-43.53486479,2026-04-26,FECHADO,2026-04-26 00:00:53.049068,2026-04-26 00:04:53.394885,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00201538,-22.86249957,-43.53500725,2026-04-26,FECHADO,2026-04-26 00:00:56.3905,2026-04-26 00:04:55.877107,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00206895,-22.86215242,-43.5345409,2026-04-26,FECHADO,2026-04-26 00:00:13.892254,2026-04-26 00:04:13.903652,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00207040,-22.87597782,-43.41947275,2026-04-26,FECHADO,2026-04-26 00:00:33.553135,2026-04-26 00:04:33.26115,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00203679,-22.87613205,-43.41905745,2026-04-26,FECHADO,2026-04-26 00:00:41.607224,2026-04-26 00:04:41.604107,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00203678,-22.87635934,-43.41990288,2026-04-26,FECHADO,2026-04-26 00:00:27.880514,2026-04-26 00:04:27.523288,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00201237,-22.87585317,-43.41999009,2026-04-26,FECHADO,2026-04-26 00:00:45.463426,2026-04-26 00:04:45.30257,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00207038,-22.87553083,-43.41913303,2026-04-26,FECHADO,2026-04-26 00:00:01.602348,2026-04-26 00:04:01.445477,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00207928,-22.86181219,-43.53500078,2026-04-26,FECHADO,2026-04-26 00:00:33.537446,2026-04-26 00:04:33.3983,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00202192,-22.87559148,-43.41914091,2026-04-26,FECHADO,2026-04-26 00:00:08.561319,2026-04-26 00:04:07.858993,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00204977,-22.87655234,-43.42002446,2026-04-26,FECHADO,2026-04-26 00:00:11.052358,2026-04-26 00:04:10.877228,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00202422,-22.87656111,-43.41945265,2026-04-26,FECHADO,2026-04-26 00:00:23.742455,2026-04-26 00:04:23.553214,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00202580,-22.8754093,-43.41934647,2026-04-26,FECHADO,2026-04-26 00:00:47.952112,2026-04-26 00:04:48.168344,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00202883,-22.87650991,-43.41964037,2026-04-26,FECHADO,2026-04-26 00:00:58.916472,2026-04-26 00:04:59.125589,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00204788,-22.87562127,-43.41912164,2026-04-26,FECHADO,2026-04-26 00:00:00.007424,2026-04-26 00:03:59.971779,4,3,5,5,1.0,0.75
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00203358,-22.86194508,-43.53431682,2026-04-26,FECHADO,2026-04-26 00:00:45.480757,2026-04-26 00:04:45.263232,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00206443,-22.87637811,-43.41999369,2026-04-26,FECHADO,2026-04-26 00:00:43.619605,2026-04-26 00:04:43.552685,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00207117,-22.87612536,-43.41981989,2026-04-26,FECHADO,2026-04-26 00:00:42.338989,2026-04-26 00:04:42.046553,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00207167,-22.87639563,-43.41980245,2026-04-26,FECHADO,2026-04-26 00:00:56.848803,2026-04-26 00:04:56.999373,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00210666,-22.87621695,-43.42010138,2026-04-26,FECHADO,2026-04-26 00:00:54.517346,2026-04-26 00:04:54.563903,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00205612,-22.87629367,-43.41939618,2026-04-26,FECHADO,2026-04-26 00:00:47.71839,2026-04-26 00:04:47.819476,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00201567,-22.86254275,-43.5351694,2026-04-26,FECHADO,2026-04-26 00:00:32.19987,2026-04-26 00:04:33.287098,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00203017,-22.87632767,-43.41929572,2026-04-26,FECHADO,2026-04-26 00:00:16.979228,2026-04-26 00:04:16.540646,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00202515,-22.87577097,-43.41880524,2026-04-26,FECHADO,2026-04-26 00:00:09.002661,2026-04-26 00:04:08.823684,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00202172,-22.87659865,-43.41964837,2026-04-26,FECHADO,2026-04-26 00:00:18.914933,2026-04-26 00:04:18.814188,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00204912,-22.86178567,-43.53531801,2026-04-26,FECHADO,2026-04-26 00:00:36.417432,2026-04-26 00:04:36.035209,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00204970,-22.86236419,-43.53528035,2026-04-26,FECHADO,2026-04-26 00:00:20.400496,2026-04-26 00:04:19.911487,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00204718,-22.87595619,-43.41927289,2026-04-26,FECHADO,2026-04-26 00:00:33.849185,2026-04-26 00:04:33.678819,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00205052,-22.87550525,-43.41919358,2026-04-26,FECHADO,2026-04-26 00:00:04.196412,2026-04-26 00:04:04.119254,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00201109,-22.8764561,-43.41976765,2026-04-26,FECHADO,2026-04-26 00:00:17.658228,2026-04-26 00:04:17.463262,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00201473,-22.87623729,-43.4196181,2026-04-26,FECHADO,2026-04-26 00:00:13.695844,2026-04-26 00:04:13.585797,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00207904,-22.87553799,-43.4192352,2026-04-26,FECHADO,2026-04-26 00:00:10.116267,2026-04-26 00:04:09.725601,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00203750,0.0,0.0,2026-04-26,FECHADO,2026-04-26 00:00:27.555762,2026-04-26 00:04:27.190516,5,5,5,0,0.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00207512,-22.876123,-43.41945569,2026-04-26,FECHADO,2026-04-26 00:00:15.142187,2026-04-26 00:04:15.104663,5,5,5,5,1.0,1.0
SANCETUR - SANTA CECILIA TURISMO LTDA,B35T020D00202182,-22.86204459,-43.53413712,2026-04-26,FECHADO,2026-04-26 00:00:53.56234,2026-04-26 00:04:53.871547,5,5,5,5,1.0,1.0
