id_operadora,id_validador,data,estado_equipamento,primeiro_datetime_gps,ultimo_datetime_gps,qtde_min_entre_a_prim_e_ultima_transmissao,qtde_min_distintos_houve_transmissao,qtde_registros_gps,qtde_registros_gps_georreferenciados,percentual_registros_gps_georreferenciados,percentual_transmissao_a_cada_min
810001217,B35T020D00206016,2026-04-26,ABERTO,2026-04-26 00:00:55.148002,2026-04-26 00:04:55.515634,5,5,5,5,1.0,1.0
463235063,B5AT020D00600208,2026-04-26,ABERTO,2026-04-26 00:00:12.825003,2026-04-26 00:04:12.696315,5,5,5,5,1.0,1.0
810006498,B35T020D00204202,2026-04-26,ABERTO,2026-04-26 00:00:01.242259,2026-04-26 00:04:01.22935,5,5,5,5,1.0,1.0
810000694,B35T020D00207135,2026-04-26,ABERTO,2026-04-26 00:00:02.210721,2026-04-26 00:04:02.138446,5,5,5,5,1.0,1.0
810012637,B35T020D00203692,2026-04-26,ABERTO,2026-04-26 00:00:18.015628,2026-04-26 00:04:17.777553,5,5,5,5,1.0,1.0
810005538,B35T020D00205517,2026-04-26,ABERTO,2026-04-26 00:00:03.597813,2026-04-26 00:04:03.028546,5,5,5,5,1.0,1.0
810005802,B35T020D00203019,2026-04-26,ABERTO,2026-04-26 00:00:06.100229,2026-04-26 00:04:06.077454,5,5,5,5,1.0,1.0
810019586,B35T020D00210169,2026-04-26,ABERTO,2026-04-26 00:00:51.782439,2026-04-26 00:04:53.982055,5,5,5,5,1.0,1.0
810010899,B35T020D00201392,2026-04-26,ABERTO,2026-04-26 00:00:17.620755,2026-04-26 00:04:17.443453,5,5,5,5,1.0,1.0
810001147,B35T020D00204605,2026-04-26,ABERTO,2026-04-26 00:00:21.026759,2026-04-26 00:04:20.961876,5,5,5,5,1.0,1.0
810000746,B35T020D00205847,2026-04-26,ABERTO,2026-04-26 00:00:24.493886,2026-04-26 00:04:24.460551,5,5,5,0,0.0,1.0
810015539,B35T020D00209226,2026-04-26,ABERTO,2026-04-26 00:00:10.144845,2026-04-26 00:04:09.719635,5,5,5,5,1.0,1.0
810020669,B35T020D00207461,2026-04-26,ABERTO,2026-04-26 00:00:58.29069,2026-04-26 00:04:58.465722,5,5,5,5,1.0,1.0
463264896,B35T020D00203895,2026-04-26,ABERTO,2026-04-26 00:00:56.621216,2026-04-26 00:00:56.621216,1,1,1,1,1.0,1.0
2689,B35T020D00203928,2026-04-26,ABERTO,2026-04-26 00:00:20.861626,2026-04-26 00:04:20.8504,5,5,5,0,0.0,1.0
810020119,B5AT020D00600587,2026-04-26,ABERTO,2026-04-26 00:00:55.153553,2026-04-26 00:04:55.486562,5,5,5,5,1.0,1.0
810004614,B35T020D00205509,2026-04-26,ABERTO,2026-04-26 00:00:11.516109,2026-04-26 00:04:11.510593,5,5,5,5,1.0,1.0
810004429,B35T020D00203715,2026-04-26,ABERTO,2026-04-26 00:00:35.952794,2026-04-26 00:04:35.587165,5,5,5,5,1.0,1.0
810003824,B35T020D00209079,2026-04-26,ABERTO,2026-04-26 00:00:40.880626,2026-04-26 00:04:40.859938,5,5,5,5,1.0,1.0
810008564,B35T020D00205139,2026-04-26,ABERTO,2026-04-26 00:00:00.588934,2026-04-26 00:04:00.714397,5,5,5,5,1.0,1.0
810001864,B35T020D00207132,2026-04-26,ABERTO,2026-04-26 00:00:37.385694,2026-04-26 00:04:37.308888,5,5,5,5,1.0,1.0
810018361,B35T020D00204520,2026-04-26,ABERTO,2026-04-26 00:00:36.504936,2026-04-26 00:04:36.114572,5,5,5,5,1.0,1.0
760028056,B35T020D00209798,2026-04-26,ABERTO,2026-04-26 00:00:38.73177,2026-04-26 00:04:38.758064,5,4,4,4,1.0,0.8
463706712,B35T020D00201810,2026-04-26,ABERTO,2026-04-26 00:00:28.828127,2026-04-26 00:04:28.461603,5,5,5,5,1.0,1.0
461106389,B35T020D00208642,2026-04-26,ABERTO,2026-04-26 00:00:26.875789,2026-04-26 00:04:26.699243,5,5,5,5,1.0,1.0
810013825,B35T020D00202697,2026-04-26,ABERTO,2026-04-26 00:00:02.316711,2026-04-26 00:04:01.953433,5,5,5,5,1.0,1.0
810000454,B35T020D00203491,2026-04-26,ABERTO,2026-04-26 00:00:30.601011,2026-04-26 00:04:30.406595,5,5,5,5,1.0,1.0
810001891,B35T020D00201416,2026-04-26,ABERTO,2026-04-26 00:00:00.582769,2026-04-26 00:04:00.528628,5,5,5,5,1.0,1.0
810001624,B35T020D00202821,2026-04-26,ABERTO,2026-04-26 00:00:20.751118,2026-04-26 00:04:20.802168,5,5,5,5,1.0,1.0
810014703,B35T020D00204344,2026-04-26,ABERTO,2026-04-26 00:00:14.987229,2026-04-26 00:04:14.657452,5,5,5,5,1.0,1.0
810007367,B35T020D00209255,2026-04-26,ABERTO,2026-04-26 00:00:02.831961,2026-04-26 00:04:02.648,5,5,5,5,1.0,1.0
810009895,B35T020D00201083,2026-04-26,ABERTO,2026-04-26 00:00:44.645369,2026-04-26 00:04:45.25261,5,5,5,5,1.0,1.0
464020729,B35T020D00206182,2026-04-26,ABERTO,2026-04-26 00:00:46.323455,2026-04-26 00:04:46.380611,5,5,5,5,1.0,1.0
810018529,B35T020D00204141,2026-04-26,ABERTO,2026-04-26 00:00:07.21291,2026-04-26 00:04:07.172605,5,5,5,5,1.0,1.0
810008041,B5AT020D00600484,2026-04-26,ABERTO,2026-04-26 00:00:47.408127,2026-04-26 00:04:47.931246,5,4,5,5,1.0,0.8
463362905,B35T020D00208979,2026-04-26,ABERTO,2026-04-26 00:00:14.977803,2026-04-26 00:04:14.886603,5,5,5,5,1.0,1.0
810007473,B35T020D00205090,2026-04-26,ABERTO,2026-04-26 00:00:15.167496,2026-04-26 00:04:15.146042,5,5,5,5,1.0,1.0
463356447,B35T020D00205107,2026-04-26,ABERTO,2026-04-26 00:00:55.966255,2026-04-26 00:04:56.022222,5,5,5,5,1.0,1.0
810008768,B35T020D00202012,2026-04-26,ABERTO,2026-04-26 00:00:19.630428,2026-04-26 00:04:19.644421,5,5,5,5,1.0,1.0
461306022,B35T020D00200845,2026-04-26,ABERTO,2026-04-26 00:00:17.084754,2026-04-26 00:04:16.971512,5,5,5,5,1.0,1.0
760016712,B5AT020D00600008,2026-04-26,ABERTO,2026-04-26 00:00:43.479993,2026-04-26 00:04:43.812881,5,5,5,5,1.0,1.0
810004340,B35T020D00202687,2026-04-26,ABERTO,2026-04-26 00:00:21.802012,2026-04-26 00:04:21.68985,5,5,5,5,1.0,1.0
810016532,B35T020D00203114,2026-04-26,ABERTO,2026-04-26 00:00:20.643228,2026-04-26 00:04:20.287253,5,5,5,5,1.0,1.0
810019513,B35T020D00209063,2026-04-26,ABERTO,2026-04-26 00:00:50.07181,2026-04-26 00:04:50.444602,5,5,5,5,1.0,1.0
810017085,B35T020D00209925,2026-04-26,ABERTO,2026-04-26 00:00:48.180159,2026-04-26 00:04:48.399999,5,5,5,5,1.0,1.0
810003046,B35T020D00207999,2026-04-26,ABERTO,2026-04-26 00:00:01.041295,2026-04-26 00:04:01.103241,5,5,5,5,1.0,1.0
810000764,B35T020D00208912,2026-04-26,ABERTO,2026-04-26 00:00:30.124936,2026-04-26 00:04:30.596893,5,5,5,0,0.0,1.0
810012974,B35T020D00209313,2026-04-26,ABERTO,2026-04-26 00:00:45.240861,2026-04-26 00:04:45.411819,5,5,5,5,1.0,1.0
810009646,B35T020D00206705,2026-04-26,ABERTO,2026-04-26 00:00:44.451135,2026-04-26 00:04:44.491232,5,5,5,5,1.0,1.0
810007756,B35T020D00202779,2026-04-26,ABERTO,2026-04-26 00:00:35.85761,2026-04-26 00:04:35.866663,5,5,5,5,1.0,1.0
810000427,B35T020D00203024,2026-04-26,ABERTO,2026-04-26 00:00:32.38467,2026-04-26 00:04:32.292362,5,5,5,5,1.0,1.0
810017535,B35T020D00204853,2026-04-26,ABERTO,2026-04-26 00:00:54.105547,2026-04-26 00:04:54.441979,5,5,5,5,1.0,1.0
810012734,B35T020D00202648,2026-04-26,ABERTO,2026-04-26 00:00:58.161697,2026-04-26 00:04:58.52299,5,5,5,5,1.0,1.0
810002520,B5AT020D00600773,2026-04-26,ABERTO,2026-04-26 00:00:20.035844,2026-04-26 00:04:19.99554,5,5,5,5,1.0,1.0
810004289,B35T020D00210399,2026-04-26,ABERTO,2026-04-26 00:00:04.482295,2026-04-26 00:04:04.79719,5,5,5,5,1.0,1.0
810004562,B35T020D00206355,2026-04-26,ABERTO,2026-04-26 00:00:02.312683,2026-04-26 00:04:02.272126,5,5,5,5,1.0,1.0
810000603,B35T020D00202762,2026-04-26,ABERTO,2026-04-26 00:00:53.133259,2026-04-26 00:04:53.032451,5,5,5,5,1.0,1.0
810017827,B35T020D00207599,2026-04-26,ABERTO,2026-04-26 00:00:01.003465,2026-04-26 00:04:00.825,5,5,5,5,1.0,1.0
463265525,B5AT020D00600010,2026-04-26,ABERTO,2026-04-26 00:00:11.086809,2026-04-26 00:04:10.880144,5,5,5,5,1.0,1.0
810011847,B35T020D00203534,2026-04-26,ABERTO,2026-04-26 00:00:40.665659,2026-04-26 00:02:40.635725,3,3,3,3,1.0,1.0
810015201,B35T020D00205838,2026-04-26,ABERTO,2026-04-26 00:00:25.736354,2026-04-26 00:04:25.773827,5,5,5,5,1.0,1.0
810000782,B35T020D00201463,2026-04-26,ABERTO,2026-04-26 00:00:31.145554,2026-04-26 00:04:31.186043,5,5,5,5,1.0,1.0
810000409,B35T020D00209882,2026-04-26,ABERTO,2026-04-26 00:00:50.417308,2026-04-26 00:04:50.600979,5,5,5,5,1.0,1.0
810016550,B35T020D00203798,2026-04-26,ABERTO,2026-04-26 00:00:55.835717,2026-04-26 00:04:56.061831,5,5,5,5,1.0,1.0
810013223,B35T020D00204366,2026-04-26,ABERTO,2026-04-26 00:00:16.831986,2026-04-26 00:04:16.449356,5,5,5,5,1.0,1.0
810016000,B35T020D00200742,2026-04-26,ABERTO,2026-04-26 00:00:51.606324,2026-04-26 00:04:51.642419,5,5,5,5,1.0,1.0
463355727,B35T020D00205176,2026-04-26,ABERTO,2026-04-26 00:00:34.593984,2026-04-26 00:04:34.77151,5,5,5,5,1.0,1.0
810006115,B35T020D00208208,2026-04-26,ABERTO,2026-04-26 00:00:51.014212,2026-04-26 00:04:51.296083,5,5,5,5,1.0,1.0
810016204,B35T020D00209402,2026-04-26,ABERTO,2026-04-26 00:00:52.460826,2026-04-26 00:04:52.63133,5,5,5,5,1.0,1.0
810009080,B35T020D00202660,2026-04-26,ABERTO,2026-04-26 00:00:08.503565,2026-04-26 00:04:08.814035,5,5,5,5,1.0,1.0
810013791,B5AT020D00600464,2026-04-26,ABERTO,2026-04-26 00:00:06.070814,2026-04-26 00:04:05.983769,5,5,5,5,1.0,1.0
810010109,B35T020D00202323,2026-04-26,ABERTO,2026-04-26 00:00:03.06981,2026-04-26 00:04:03.096985,5,5,5,5,1.0,1.0
810010570,B35T020D00206840,2026-04-26,ABERTO,2026-04-26 00:00:25.336946,2026-04-26 00:04:25.374236,5,5,5,5,1.0,1.0
810020164,B35T020D00201969,2026-04-26,ABERTO,2026-04-26 00:00:18.985319,2026-04-26 00:04:18.981154,5,5,5,5,1.0,1.0
810017863,B35T020D00203726,2026-04-26,ABERTO,2026-04-26 00:00:40.141922,2026-04-26 00:04:40.156655,5,5,5,5,1.0,1.0
810001253,B35T020D00204855,2026-04-26,ABERTO,2026-04-26 00:00:34.740992,2026-04-26 00:04:34.75828,5,5,5,5,1.0,1.0
463172801,B35T020D00207496,2026-04-26,ABERTO,2026-04-26 00:00:20.386556,2026-04-26 00:04:20.427957,5,5,5,5,1.0,1.0
810002432,B35T020D00204541,2026-04-26,ABERTO,2026-04-26 00:00:41.831175,2026-04-26 00:04:42.062034,5,5,5,5,1.0,1.0
810018228,B35T020D00204560,2026-04-26,ABERTO,2026-04-26 00:00:40.40092,2026-04-26 00:04:40.407412,5,5,5,5,1.0,1.0
810011777,B35T020D00206945,2026-04-26,ABERTO,2026-04-26 00:00:27.533825,2026-04-26 00:04:27.517884,5,5,5,5,1.0,1.0
810005529,B35T020D00205454,2026-04-26,ABERTO,2026-04-26 00:00:00.569382,2026-04-26 00:04:00.386958,5,5,5,5,1.0,1.0
810009196,B35T020D00200939,2026-04-26,ABERTO,2026-04-26 00:00:50.34909,2026-04-26 00:04:50.657075,5,5,5,5,1.0,1.0
810009798,B35T020D00204852,2026-04-26,ABERTO,2026-04-26 00:00:45.482854,2026-04-26 00:04:45.44766,5,5,5,5,1.0,1.0
810002690,B35T020D00206057,2026-04-26,ABERTO,2026-04-26 00:00:55.833114,2026-04-26 00:04:56.038434,5,5,5,5,1.0,1.0
810003587,B35T020D00208368,2026-04-26,ABERTO,2026-04-26 00:00:34.86581,2026-04-26 00:04:03.703933,5,4,4,4,1.0,0.8
810011689,B35T020D00209064,2026-04-26,ABERTO,2026-04-26 00:00:16.211915,2026-04-26 00:04:16.169682,5,5,5,5,1.0,1.0
810001305,B35T020D00203708,2026-04-26,ABERTO,2026-04-26 00:00:31.630583,2026-04-26 00:04:31.641598,5,5,5,5,1.0,1.0
463386750,B35T020D00208633,2026-04-26,ABERTO,2026-04-26 00:00:05.562845,2026-04-26 00:04:06.330825,5,5,5,5,1.0,1.0
810015849,B35T020D00203426,2026-04-26,ABERTO,2026-04-26 00:00:41.860818,2026-04-26 00:04:41.763253,5,5,5,5,1.0,1.0
810016745,B35T020D00208875,2026-04-26,ABERTO,2026-04-26 00:00:01.707096,2026-04-26 00:04:01.600027,5,5,5,5,1.0,1.0
810003718,B35T020D00207527,2026-04-26,ABERTO,2026-04-26 00:00:11.563108,2026-04-26 00:04:11.283061,5,5,5,5,1.0,1.0
2659,B35T020D00205673,2026-04-26,ABERTO,2026-04-26 00:00:03.537515,2026-04-26 00:04:03.182413,5,5,5,0,0.0,1.0
810002751,B5AT020D00600471,2026-04-26,ABERTO,2026-04-26 00:00:51.58936,2026-04-26 00:04:51.762959,5,5,5,5,1.0,1.0
810019391,B35T020D00205134,2026-04-26,ABERTO,2026-04-26 00:00:11.971705,2026-04-26 00:04:11.990712,5,5,5,5,1.0,1.0
810004474,B35T020D00206490,2026-04-26,ABERTO,2026-04-26 00:00:12.796716,2026-04-26 00:04:13.45646,5,5,5,5,1.0,1.0
810012868,B35T020D00204160,2026-04-26,ABERTO,2026-04-26 00:00:58.373459,2026-04-26 00:04:58.534643,5,5,5,5,1.0,1.0
810007224,B35T020D00204395,2026-04-26,ABERTO,2026-04-26 00:00:48.263,2026-04-26 00:04:48.609204,5,5,5,5,1.0,1.0
810011573,B35T020D00206480,2026-04-26,ABERTO,2026-04-26 00:00:48.442017,2026-04-26 00:04:48.665681,5,5,5,5,1.0,1.0
810014138,B35T020D00206338,2026-04-26,ABERTO,2026-04-26 00:00:36.513772,2026-04-26 00:04:36.584815,5,5,5,5,1.0,1.0
810009123,B35T020D00202301,2026-04-26,ABERTO,2026-04-26 00:00:06.631817,2026-04-26 00:04:06.067482,5,5,5,5,1.0,1.0
760041686,B35T020D00208693,2026-04-26,ABERTO,2026-04-26 00:00:19.312182,2026-04-26 00:04:18.972887,5,5,5,5,1.0,1.0
810002618,B35T020D00202813,2026-04-26,ABERTO,2026-04-26 00:00:40.569781,2026-04-26 00:04:40.381631,5,5,5,5,1.0,1.0
810020368,B35T020D00205819,2026-04-26,ABERTO,2026-04-26 00:00:33.017888,2026-04-26 00:04:32.825053,5,5,5,5,1.0,1.0
810020696,B35T020D00205449,2026-04-26,ABERTO,2026-04-26 00:00:47.782697,2026-04-26 00:04:48.188845,5,5,5,5,1.0,1.0
810005936,B35T020D00202520,2026-04-26,ABERTO,2026-04-26 00:00:16.164435,2026-04-26 00:04:15.75054,5,5,5,5,1.0,1.0
463054693,B35T020D00207360,2026-04-26,ABERTO,2026-04-26 00:00:41.548804,2026-04-26 00:04:41.444577,5,5,5,5,1.0,1.0
810014235,B35T020D00206620,2026-04-26,ABERTO,2026-04-26 00:00:07.872095,2026-04-26 00:04:07.782953,5,5,5,5,1.0,1.0
810009257,B35T020D00208908,2026-04-26,ABERTO,2026-04-26 00:00:04.722961,2026-04-26 00:04:04.552067,5,5,5,5,1.0,1.0
810020377,B35T020D00205904,2026-04-26,ABERTO,2026-04-26 00:00:28.744981,2026-04-26 00:04:28.639736,5,5,5,5,1.0,1.0
810016727,B35T020D00200954,2026-04-26,ABERTO,2026-04-26 00:00:43.338151,2026-04-26 00:04:43.417305,5,5,5,5,1.0,1.0
810014466,B35T020D00207402,2026-04-26,ABERTO,2026-04-26 00:00:52.992747,2026-04-26 00:04:53.221036,5,5,5,5,1.0,1.0
810002007,B35T020D00210370,2026-04-26,ABERTO,2026-04-26 00:00:02.791159,2026-04-26 00:04:02.862032,5,5,5,5,1.0,1.0
810018255,B35T020D00209860,2026-04-26,ABERTO,2026-04-26 00:00:01.698939,2026-04-26 00:04:01.542503,5,5,5,5,1.0,1.0
810007622,B35T020D00205754,2026-04-26,ABERTO,2026-04-26 00:00:09.688309,2026-04-26 00:04:09.506759,5,5,5,5,1.0,1.0
760074484,B5AT020D00600633,2026-04-26,ABERTO,2026-04-26 00:00:10.61416,2026-04-26 00:04:10.342702,5,5,5,5,1.0,1.0
810009734,B35T020D00209561,2026-04-26,ABERTO,2026-04-26 00:00:39.600549,2026-04-26 00:04:39.93722,5,5,5,5,1.0,1.0
810009585,B35T020D00204037,2026-04-26,ABERTO,2026-04-26 00:00:25.809874,2026-04-26 00:04:25.595527,5,5,5,5,1.0,1.0
810011412,B35T020D00208298,2026-04-26,ABERTO,2026-04-26 00:00:18.470569,2026-04-26 00:04:18.51987,5,5,5,5,1.0,1.0
810011120,B35T020D00210601,2026-04-26,ABERTO,2026-04-26 00:00:06.382446,2026-04-26 00:04:06.228417,5,5,5,5,1.0,1.0
810009053,B35T020D00202612,2026-04-26,ABERTO,2026-04-26 00:00:55.083845,2026-04-26 00:04:55.450162,5,5,5,5,1.0,1.0
760004122,B5AT020D00600102,2026-04-26,ABERTO,2026-04-26 00:00:31.134908,2026-04-26 00:04:30.712777,5,5,5,5,1.0,1.0
810008607,B5AT020D00600636,2026-04-26,ABERTO,2026-04-26 00:00:38.354272,2026-04-26 00:04:38.317032,5,5,5,5,1.0,1.0
463264416,B35T020D00206257,2026-04-26,ABERTO,2026-04-26 00:00:21.325598,2026-04-26 00:04:20.985825,5,5,5,5,1.0,1.0
810015566,B35T020D00204023,2026-04-26,ABERTO,2026-04-26 00:00:24.556116,2026-04-26 00:04:24.177862,5,5,5,5,1.0,1.0
2729,B5AT020D00600478,2026-04-26,ABERTO,2026-04-26 00:00:15.535518,2026-04-26 00:04:15.33566,5,5,5,0,0.0,1.0
810013384,B35T020D00204249,2026-04-26,ABERTO,2026-04-26 00:00:23.917518,2026-04-26 00:04:23.9107,5,5,5,5,1.0,1.0
463110711,B35T020D00205438,2026-04-26,ABERTO,2026-04-26 00:00:08.75462,2026-04-26 00:04:08.684294,5,5,5,5,1.0,1.0
810001411,B35T020D00203192,2026-04-26,ABERTO,2026-04-26 00:00:30.179547,2026-04-26 00:04:29.893532,5,5,5,5,1.0,1.0
810003754,B35T020D00201590,2026-04-26,ABERTO,2026-04-26 00:00:52.783227,2026-04-26 00:04:52.77004,5,5,5,5,1.0,1.0
2626,B35T020D00210467,2026-04-26,ABERTO,2026-04-26 00:00:12.815311,2026-04-26 00:04:12.370624,5,5,5,5,1.0,1.0
810000931,B35T020D00207497,2026-04-26,ABERTO,2026-04-26 00:00:05.718838,2026-04-26 00:04:05.756217,5,5,5,5,1.0,1.0
810009938,B35T020D00202999,2026-04-26,ABERTO,2026-04-26 00:00:07.605974,2026-04-26 00:04:07.994321,5,5,5,5,1.0,1.0
810001527,B35T020D00210643,2026-04-26,ABERTO,2026-04-26 00:00:39.326146,2026-04-26 00:04:39.326464,5,5,5,5,1.0,1.0
810015511,B35T020D00205267,2026-04-26,ABERTO,2026-04-26 00:00:32.478991,2026-04-26 00:04:32.502758,5,5,5,5,1.0,1.0
810010978,B35T020D00210407,2026-04-26,ABERTO,2026-04-26 00:00:57.965043,2026-04-26 00:04:58.15094,5,5,5,5,1.0,1.0
810002548,B35T020D00206479,2026-04-26,ABERTO,2026-04-26 00:00:33.565116,2026-04-26 00:04:33.378354,5,5,5,5,1.0,1.0
810014448,B35T020D00203915,2026-04-26,ABERTO,2026-04-26 00:00:48.42479,2026-04-26 00:04:48.581963,5,5,5,5,1.0,1.0
810010817,B35T020D00203753,2026-04-26,ABERTO,2026-04-26 00:00:05.346822,2026-04-26 00:04:04.929489,5,5,5,5,1.0,1.0
810010640,B35T020D00205263,2026-04-26,ABERTO,2026-04-26 00:00:53.18182,2026-04-26 00:04:53.259227,5,5,5,5,1.0,1.0
810015636,B35T020D00201675,2026-04-26,ABERTO,2026-04-26 00:00:27.321855,2026-04-26 00:04:27.143653,5,5,5,5,1.0,1.0
810013515,B35T020D00204915,2026-04-26,ABERTO,2026-04-26 00:00:23.674638,2026-04-26 00:04:23.488992,5,5,5,5,1.0,1.0
810002502,B35T020D00208671,2026-04-26,ABERTO,2026-04-26 00:00:52.277814,2026-04-26 00:04:52.339944,5,5,5,5,1.0,1.0
463054736,B35T020D00204251,2026-04-26,ABERTO,2026-04-26 00:00:57.459028,2026-04-26 00:04:57.613827,5,5,5,5,1.0,1.0
810014563,B35T020D00209240,2026-04-26,ABERTO,2026-04-26 00:00:37.375823,2026-04-26 00:04:37.200737,5,5,5,5,1.0,1.0
810002867,B35T020D00210366,2026-04-26,ABERTO,2026-04-26 00:00:51.44276,2026-04-26 00:04:51.41176,5,5,5,5,1.0,1.0
810016824,B35T020D00206440,2026-04-26,ABERTO,2026-04-26 00:00:26.676523,2026-04-26 00:04:26.442331,5,5,5,5,1.0,1.0
810020526,B35T020D00205863,2026-04-26,ABERTO,2026-04-26 00:00:59.421601,2026-04-26 00:04:59.840589,5,5,5,5,1.0,1.0
463275252,B35T020D00203041,2026-04-26,ABERTO,2026-04-26 00:00:45.28566,2026-04-26 00:04:45.615098,5,5,5,5,1.0,1.0
810018176,B35T020D00200719,2026-04-26,ABERTO,2026-04-26 00:00:17.144131,2026-04-26 00:04:16.788081,5,5,5,5,1.0,1.0
810004465,B35T020D00203717,2026-04-26,ABERTO,2026-04-26 00:00:42.335721,2026-04-26 00:04:41.990078,5,5,5,5,1.0,1.0
810002742,B35T020D00207433,2026-04-26,ABERTO,2026-04-26 00:00:15.272642,2026-04-26 00:04:14.860396,5,5,5,5,1.0,1.0
810006586,B35T020D00210496,2026-04-26,ABERTO,2026-04-26 00:00:05.415547,2026-04-26 00:04:05.686737,5,5,5,0,0.0,1.0
810018431,B35T020D00203514,2026-04-26,ABERTO,2026-04-26 00:00:37.533603,2026-04-26 00:04:37.377818,5,5,5,5,1.0,1.0
810003329,B35T020D00204654,2026-04-26,ABERTO,2026-04-26 00:00:06.439123,2026-04-26 00:04:06.200114,5,5,5,5,1.0,1.0
810018574,B35T020D00201631,2026-04-26,ABERTO,2026-04-26 00:00:26.600586,2026-04-26 00:04:26.625651,5,5,5,5,1.0,1.0
463181641,B35T020D00206527,2026-04-26,ABERTO,2026-04-26 00:00:37.946087,2026-04-26 00:04:37.887976,5,5,5,5,1.0,1.0
810002405,B35T020D00200718,2026-04-26,ABERTO,2026-04-26 00:00:05.682171,2026-04-26 00:04:05.656498,5,5,5,5,1.0,1.0
810008467,B35T020D00210603,2026-04-26,ABERTO,2026-04-26 00:00:42.328752,2026-04-26 00:04:42.285372,5,5,5,5,1.0,1.0
463483006,B35T020D00202021,2026-04-26,ABERTO,2026-04-26 00:00:08.356707,2026-04-26 00:04:08.339605,5,5,5,5,1.0,1.0
810008360,B35T020D00206116,2026-04-26,ABERTO,2026-04-26 00:00:45.593677,2026-04-26 00:04:45.583345,5,5,5,5,1.0,1.0
810001420,B35T020D00201784,2026-04-26,ABERTO,2026-04-26 00:00:38.234708,2026-04-26 00:04:37.789418,5,5,5,5,1.0,1.0
463706624,B35T020D00207725,2026-04-26,ABERTO,2026-04-26 00:00:37.004678,2026-04-26 00:04:36.841445,5,5,5,5,1.0,1.0
810005413,B35T020D00209000,2026-04-26,ABERTO,2026-04-26 00:00:36.652299,2026-04-26 00:04:36.339329,5,5,5,5,1.0,1.0
810017331,B35T020D00200982,2026-04-26,ABERTO,2026-04-26 00:00:19.395373,2026-04-26 00:04:19.366836,5,5,5,5,1.0,1.0
810012965,B35T020D00204897,2026-04-26,ABERTO,2026-04-26 00:00:21.263932,2026-04-26 00:04:20.773082,5,5,5,5,1.0,1.0
810001819,B35T020D00205216,2026-04-26,ABERTO,2026-04-26 00:00:00.433058,2026-04-26 00:03:59.984449,4,3,5,5,1.0,0.75
810002362,B35T020D00201950,2026-04-26,ABERTO,2026-04-26 00:00:16.994171,2026-04-26 00:04:16.987046,5,5,5,5,1.0,1.0
810006647,B35T020D00200910,2026-04-26,ABERTO,2026-04-26 00:00:02.392888,2026-04-26 00:04:02.011207,5,5,5,5,1.0,1.0
810004678,B35T020D00205351,2026-04-26,ABERTO,2026-04-26 00:00:42.92025,2026-04-26 00:04:42.964384,5,5,5,5,1.0,1.0
810011166,B35T020D00204200,2026-04-26,ABERTO,2026-04-26 00:00:18.069855,2026-04-26 00:04:17.579785,5,5,5,5,1.0,1.0
810012530,B35T020D00207159,2026-04-26,ABERTO,2026-04-26 00:00:54.583506,2026-04-26 00:04:55.018149,5,5,5,5,1.0,1.0
810003107,B35T020D00202378,2026-04-26,ABERTO,2026-04-26 00:00:10.993111,2026-04-26 00:03:11.166637,4,4,4,4,1.0,1.0
810020535,B35T020D00206943,2026-04-26,ABERTO,2026-04-26 00:00:05.695823,2026-04-26 00:04:05.245265,5,5,5,5,1.0,1.0
810008290,B35T020D00208640,2026-04-26,ABERTO,2026-04-26 00:00:10.082591,2026-04-26 00:04:09.785513,5,5,5,5,1.0,1.0
810010792,B35T020D00205430,2026-04-26,ABERTO,2026-04-26 00:00:41.603891,2026-04-26 00:04:41.60389,5,5,5,5,1.0,1.0
810020775,B35T020D00207959,2026-04-26,ABERTO,2026-04-26 00:00:57.057147,2026-04-26 00:04:57.247146,5,5,5,5,1.0,1.0
810019896,B35T020D00205253,2026-04-26,ABERTO,2026-04-26 00:00:34.813752,2026-04-26 00:04:34.830278,5,5,5,5,1.0,1.0
810005644,B35T020D00205433,2026-04-26,ABERTO,2026-04-26 00:00:32.069532,2026-04-26 00:04:31.886684,5,5,5,5,1.0,1.0
760017229,B35T020D00208911,2026-04-26,ABERTO,2026-04-26 00:00:03.158179,2026-04-26 00:04:03.013887,5,5,5,5,1.0,1.0
810018079,B35T020D00204237,2026-04-26,ABERTO,2026-04-26 00:00:28.49175,2026-04-26 00:04:28.458967,5,5,5,5,1.0,1.0
810007932,B5AT020D00600849,2026-04-26,ABERTO,2026-04-26 00:00:57.153635,2026-04-26 00:04:57.364216,5,5,5,5,1.0,1.0
810010215,B35T020D00206333,2026-04-26,ABERTO,2026-04-26 00:00:07.295887,2026-04-26 00:04:07.210602,5,5,5,5,1.0,1.0
810015742,B35T020D00201952,2026-04-26,ABERTO,2026-04-26 00:00:10.558688,2026-04-26 00:04:10.264618,5,5,5,5,1.0,1.0
810000117,B35T020D00200842,2026-04-26,ABERTO,2026-04-26 00:00:04.203016,2026-04-26 00:04:04.398084,5,5,5,5,1.0,1.0
810000621,B35T020D00204871,2026-04-26,ABERTO,2026-04-26 00:00:56.389945,2026-04-26 00:04:56.304538,5,5,5,5,1.0,1.0
810002812,B35T020D00203429,2026-04-26,ABERTO,2026-04-26 00:00:47.325519,2026-04-26 00:04:47.620968,5,5,5,5,1.0,1.0
810008795,B35T020D00210369,2026-04-26,ABERTO,2026-04-26 00:00:18.768835,2026-04-26 00:04:18.609203,5,5,5,5,1.0,1.0
